user_ptr_id,score_five_parts,07/01/2024,07/03/2024,difference
2707,133,133,133,0
2708,445,445,0,445
2708,455,0,455,-455
2709,122,122,122,0
2711,111,111,111,0
2712,112,112,112,0
2714,111,111,111,0
2715,135,135,0,135
2715,145,0,145,-145
2719,144,144,144,0
2720,144,144,144,0
2721,122,122,122,0
2722,523,523,523,0
2723,143,143,143,0
2725,144,144,144,0
2726,143,143,143,0
2729,122,122,122,0
2730,133,133,133,0
2731,143,143,143,0
2732,123,123,123,0
2734,143,143,143,0
2735,143,143,143,0
2736,143,143,143,0
2737,521,521,521,0
2738,133,133,0,133
2738,143,0,143,-143
2739,422,422,422,0
2740,112,112,112,0
2742,143,143,143,0
2744,144,144,144,0
2745,144,144,144,0
2746,133,133,133,0
2747,155,155,155,0
2748,323,323,323,0
2749,144,144,144,0
2752,112,112,112,0
2755,132,132,132,0
2757,111,111,111,0
2758,133,133,133,0
2761,111,111,111,0
2765,133,133,0,133
2765,143,0,143,-143
2768,255,255,255,0
2769,122,122,122,0
2770,244,244,244,0
2772,143,143,143,0
2774,132,132,132,0
2775,122,122,122,0
2777,143,143,143,0
2779,112,112,112,0
2780,122,122,122,0
2781,111,111,111,0
2782,122,122,122,0
2783,132,132,132,0
2785,112,112,112,0
2786,132,132,132,0
2789,143,143,143,0
2790,345,345,345,0
2794,321,321,321,0
2795,133,133,0,133
2795,143,0,143,-143
2797,244,244,244,0
2798,132,132,132,0
2799,122,122,122,0
2802,134,134,0,134
2802,144,0,144,-144
2803,133,133,133,0
2805,155,155,155,0
2806,155,155,155,0
2807,132,132,132,0
2809,134,134,134,0
2810,143,143,143,0
2812,155,155,155,0
2817,155,155,155,0
2819,143,143,143,0
2820,144,144,0,144
2820,154,0,154,-154
2821,111,111,111,0
2828,132,132,132,0
2829,155,155,155,0
2832,111,111,111,0
2834,111,111,111,0
2835,122,122,122,0
2839,144,144,144,0
2841,121,121,121,0
2842,132,132,132,0
2845,111,111,111,0
2847,133,133,133,0
2848,143,143,143,0
2849,132,132,132,0
2851,155,155,155,0
2852,122,122,122,0
2855,155,155,155,0
2858,122,122,122,0
2859,132,132,132,0
2860,144,144,144,0
2861,122,122,122,0
2864,143,143,143,0
2865,145,145,145,0
2867,133,133,133,0
2868,134,134,0,134
2868,144,0,144,-144
2872,155,155,155,0
2874,133,133,0,133
2874,143,0,143,-143
2875,155,155,155,0
2879,122,122,122,0
2882,133,133,133,0
2883,144,144,144,0
2888,143,143,143,0
2890,144,144,144,0
2891,144,144,144,0
2894,144,144,144,0
2896,132,132,132,0
2897,133,133,133,0
2898,133,133,133,0
2899,132,132,132,0
2900,144,144,144,0
2902,132,132,132,0
2903,144,144,144,0
2905,143,143,143,0
2906,144,144,144,0
2907,144,144,144,0
2909,144,144,144,0
2912,232,232,232,0
2917,144,144,144,0
2918,155,155,155,0
2919,123,123,123,0
2920,122,122,122,0
2921,122,122,122,0
2922,155,155,155,0
2923,121,121,121,0
2925,122,122,122,0
2926,143,143,143,0
2927,532,532,532,0
2930,222,222,222,0
2933,144,144,144,0
2934,122,122,122,0
2936,143,143,143,0
2938,143,143,143,0
2939,144,144,144,0
2942,144,144,144,0
2946,122,122,122,0
2948,145,145,0,145
2948,155,0,155,-155
2949,113,113,113,0
2950,333,333,333,0
2951,155,155,155,0
2952,121,121,121,0
2955,122,122,122,0
2956,144,144,144,0
2957,333,333,333,0
2958,155,155,155,0
2959,122,122,122,0
2961,132,132,132,0
2963,112,112,112,0
2964,255,255,255,0
2970,144,144,0,144
2970,154,0,154,-154
2971,132,132,132,0
2973,144,144,144,0
2976,132,132,132,0
2980,133,133,0,133
2980,143,0,143,-143
2982,133,133,0,133
2982,143,0,143,-143
2983,322,322,322,0
2986,155,155,155,0
2989,155,155,155,0
2990,133,133,133,0
2993,155,155,155,0
2997,111,111,111,0
2998,134,134,134,0
2999,144,144,144,0
3001,133,133,133,0
3002,144,144,144,0
3005,143,143,143,0
3007,255,255,255,0
3009,111,111,111,0
3011,111,111,111,0
3013,122,122,122,0
3016,111,111,111,0
3017,133,133,133,0
3019,344,344,344,0
3023,132,132,132,0
3025,155,155,155,0
3026,133,133,133,0
3027,143,143,143,0
3030,533,533,533,0
3031,121,121,121,0
3032,133,133,0,133
3032,143,0,143,-143
3033,122,122,122,0
3036,144,144,0,144
3036,154,0,154,-154
3037,244,244,244,0
3039,112,112,112,0
3041,143,143,143,0
3042,122,122,122,0
3043,144,144,144,0
3044,133,133,0,133
3044,143,0,143,-143
3045,155,155,155,0
3048,133,133,133,0
3049,155,155,155,0
3050,121,121,121,0
3051,111,111,111,0
3053,121,121,121,0
3055,133,133,133,0
3056,143,143,143,0
3058,143,143,143,0
3059,122,122,122,0
3060,132,132,132,0
3062,144,144,144,0
3063,144,144,0,144
3063,154,0,154,-154
3066,111,111,111,0
3067,133,133,133,0
3068,144,144,144,0
3071,133,133,133,0
3077,133,133,133,0
3078,111,111,111,0
3079,144,144,144,0
3080,121,121,121,0
3081,121,121,121,0
3082,121,121,121,0
3083,155,155,155,0
3086,143,143,143,0
3087,143,143,143,0
3090,155,155,155,0
3092,132,132,132,0
3093,143,143,143,0
3095,455,455,455,0
3098,132,132,132,0
3099,233,233,233,0
3100,143,143,143,0
3101,122,122,122,0
3103,155,155,155,0
3105,123,123,123,0
3106,133,133,133,0
3107,111,111,111,0
3108,111,111,111,0
3109,145,145,0,145
3109,155,0,155,-155
3111,123,123,123,0
3112,122,122,122,0
3114,144,144,144,0
3115,345,345,345,0
3116,433,433,433,0
3118,121,121,121,0
3123,121,121,121,0
3124,111,111,111,0
3127,143,143,143,0
3131,245,245,0,245
3131,255,0,255,-255
3132,255,255,255,0
3136,122,122,122,0
3137,122,122,122,0
3138,132,132,132,0
3141,133,133,133,0
3143,344,344,344,0
3145,155,155,155,0
3148,122,122,122,0
3151,155,155,155,0
3155,111,111,111,0
3157,155,155,155,0
3163,133,133,133,0
3166,155,155,155,0
3174,111,111,111,0
3176,343,343,343,0
3177,132,132,132,0
3180,155,155,155,0
3181,155,155,155,0
3183,133,133,133,0
3185,232,232,232,0
3186,344,344,344,0
3187,211,211,211,0
3192,132,132,132,0
3199,122,122,122,0
3200,122,122,122,0
3201,155,155,155,0
3203,143,143,143,0
3206,133,133,133,0
3208,155,155,155,0
3210,145,145,145,0
3215,145,145,145,0
3218,233,233,0,233
3218,243,0,243,-243
3219,133,133,133,0
3221,111,111,111,0
3222,121,121,121,0
3223,122,122,122,0
3225,145,145,145,0
3226,143,143,143,0
3228,155,155,155,0
3229,144,144,144,0
3234,132,132,132,0
3236,122,122,122,0
3237,544,544,544,0
3242,245,245,0,245
3242,255,0,255,-255
3246,144,144,144,0
3248,145,145,145,0
3249,155,155,155,0
3250,111,111,111,0
3251,133,133,133,0
3252,121,121,121,0
3253,133,133,133,0
3262,155,155,155,0
3264,122,122,122,0
3265,155,155,155,0
3267,122,122,122,0
3269,143,143,143,0
3270,132,132,132,0
3272,144,144,0,144
3272,154,0,154,-154
3276,532,532,532,0
3278,122,122,122,0
3280,122,122,122,0
3281,133,133,133,0
3284,132,132,132,0
3285,111,111,111,0
3286,121,121,121,0
3288,122,122,122,0
3289,122,122,122,0
3290,134,134,134,0
3291,122,122,122,0
3292,112,112,112,0
3294,132,132,132,0
3299,144,144,144,0
3300,221,221,221,0
3301,155,155,155,0
3302,155,155,155,0
3303,122,122,122,0
3304,133,133,133,0
3313,143,143,143,0
3316,111,111,111,0
3317,144,144,144,0
3322,155,155,155,0
3323,145,145,145,0
3324,133,133,133,0
3325,132,132,132,0
3328,144,144,144,0
3330,244,244,244,0
3332,444,444,444,0
3333,133,133,133,0
3335,144,144,144,0
3339,145,145,145,0
3340,144,144,144,0
3343,143,143,143,0
3345,544,544,544,0
3347,121,121,121,0
3349,111,111,111,0
3350,144,144,144,0
3354,132,132,132,0
3360,143,143,143,0
3364,322,322,322,0
3365,132,132,132,0
3366,243,243,243,0
3373,555,0,555,-555
3376,433,433,433,0
3377,122,122,122,0
3378,132,132,132,0
3381,133,133,133,0
3382,144,144,144,0
3383,132,132,132,0
3384,143,143,143,0
3386,132,132,132,0
3391,132,132,132,0
3392,144,144,144,0
3394,334,334,0,334
3394,344,0,344,-344
3396,133,133,133,0
3399,444,444,444,0
3404,143,143,143,0
3406,111,111,111,0
3408,121,121,121,0
3409,144,144,144,0
3410,121,121,121,0
3411,345,345,345,0
3415,132,132,132,0
3416,122,122,122,0
3417,143,143,143,0
3421,511,511,511,0
3426,144,144,0,144
3426,154,0,154,-154
3427,133,133,133,0
3429,121,121,121,0
3430,144,144,144,0
3433,133,133,133,0
3438,121,121,121,0
3440,333,333,333,0
3443,122,122,122,0
3444,111,111,111,0
3445,143,143,143,0
3446,122,122,122,0
3447,112,112,112,0
3450,132,132,132,0
3451,143,143,143,0
3453,122,122,122,0
3454,445,445,445,0
3455,144,144,0,144
3455,154,0,154,-154
3457,155,155,155,0
3458,133,133,133,0
3462,123,123,123,0
3465,243,243,243,0
3466,144,144,144,0
3477,112,112,112,0
3481,133,133,133,0
3482,145,145,0,145
3482,155,0,155,-155
3486,143,143,143,0
3492,133,133,133,0
3493,122,122,122,0
3495,143,143,143,0
3496,122,122,122,0
3498,133,133,133,0
3504,155,155,155,0
3505,132,132,132,0
3508,444,444,444,0
3512,233,233,233,0
3515,155,155,155,0
3516,144,144,144,0
3517,144,144,144,0
3519,132,132,132,0
3521,132,132,132,0
3529,155,155,155,0
3530,155,155,155,0
3531,144,144,144,0
3532,144,144,0,144
3532,154,0,154,-154
3535,144,144,144,0
3540,155,155,155,0
3544,251,251,251,0
3549,121,121,121,0
3552,555,555,555,0
3558,111,111,111,0
3561,111,111,111,0
3563,133,133,133,0
3564,155,155,155,0
3566,121,121,121,0
3568,121,121,121,0
3572,123,123,123,0
3574,144,144,144,0
3587,122,122,122,0
3591,144,144,144,0
3592,133,133,0,133
3592,143,0,143,-143
3596,132,132,132,0
3597,133,133,0,133
3597,143,0,143,-143
3601,111,111,111,0
3602,244,244,244,0
3604,143,143,143,0
3606,155,155,155,0
3608,111,111,111,0
3610,233,233,233,0
3611,555,555,555,0
3613,233,233,233,0
3615,133,133,133,0
3618,155,155,155,0
3620,155,155,155,0
3621,111,111,111,0
3623,355,355,355,0
3628,144,144,144,0
3629,155,155,155,0
3634,134,134,134,0
3635,145,145,0,145
3635,155,0,155,-155
3636,134,134,134,0
3637,123,123,123,0
3639,132,132,132,0
3640,132,132,132,0
3641,132,132,132,0
3643,134,134,0,134
3643,144,0,144,-144
3645,121,121,121,0
3661,444,444,444,0
3663,143,143,143,0
3664,121,121,121,0
3665,121,121,121,0
3666,143,143,143,0
3667,333,333,333,0
3669,144,144,144,0
3670,121,121,121,0
3671,144,144,144,0
3673,143,143,143,0
3676,122,122,122,0
3677,155,155,155,0
3678,522,522,522,0
3679,122,122,122,0
3680,132,132,132,0
3682,133,133,133,0
3686,111,111,111,0
3687,111,111,111,0
3693,133,133,133,0
3697,111,111,111,0
3698,144,144,144,0
3699,143,143,143,0
3702,122,122,122,0
3703,144,144,144,0
3707,155,155,155,0
3708,143,143,143,0
3710,132,132,132,0
3714,143,143,143,0
3715,154,154,154,0
3720,143,143,143,0
3722,344,344,344,0
3726,143,143,143,0
3730,143,143,143,0
3732,122,122,122,0
3735,111,111,111,0
3736,155,155,155,0
3738,132,132,132,0
3741,333,333,333,0
3742,133,133,133,0
3745,144,144,0,144
3745,154,0,154,-154
3748,111,111,111,0
3749,244,244,244,0
3750,143,143,143,0
3752,121,121,121,0
3753,144,144,144,0
3755,155,155,155,0
3758,121,121,121,0
3759,111,111,111,0
3760,154,154,154,0
3761,111,111,111,0
3763,155,155,155,0
3764,144,144,144,0
3766,155,155,155,0
3767,122,122,122,0
3769,333,333,333,0
3770,144,144,144,0
3771,111,111,111,0
3772,132,132,132,0
3773,132,132,132,0
3775,132,132,132,0
3778,133,133,133,0
3782,411,411,411,0
3783,111,111,111,0
3793,123,123,123,0
3794,122,122,122,0
3795,544,544,544,0
3800,344,344,344,0
3802,223,223,223,0
3803,144,144,144,0
3804,245,245,245,0
3806,144,144,0,144
3806,154,0,154,-154
3807,144,144,144,0
3809,122,122,122,0
3811,223,223,223,0
3812,144,144,144,0
3817,144,144,144,0
3818,132,132,132,0
3820,144,144,144,0
3822,122,122,122,0
3823,111,111,111,0
3825,121,121,121,0
3831,121,121,121,0
3833,155,155,155,0
3836,133,133,133,0
3837,155,155,155,0
3839,144,144,144,0
3840,155,155,155,0
3841,143,143,143,0
3842,155,155,155,0
3843,132,132,132,0
3854,533,533,533,0
3855,121,121,121,0
3857,134,134,134,0
3864,223,223,223,0
3867,133,133,133,0
3868,155,155,155,0
3871,113,113,113,0
3872,112,112,112,0
3873,155,155,155,0
3875,121,121,121,0
3876,122,122,122,0
3877,133,133,133,0
3879,112,112,112,0
3882,155,155,155,0
3887,121,121,121,0
3893,155,155,155,0
3899,133,133,133,0
3905,122,122,122,0
3908,144,144,0,144
3908,154,0,154,-154
3909,111,111,111,0
3910,121,121,121,0
3912,144,144,144,0
3913,211,211,211,0
3914,155,155,155,0
3915,132,132,132,0
3916,145,145,0,145
3916,155,0,155,-155
3917,121,121,121,0
3919,132,132,132,0
3924,143,143,143,0
3930,111,111,111,0
3931,155,155,155,0
3933,111,111,111,0
3935,133,133,133,0
3936,111,111,111,0
3938,132,132,132,0
3948,112,112,112,0
3952,153,153,153,0
3953,133,133,133,0
3956,544,544,544,0
3957,143,143,143,0
3959,122,122,122,0
3963,132,132,132,0
3964,133,133,133,0
3965,155,0,155,-155
3965,255,255,0,255
3969,132,132,132,0
3978,155,155,155,0
3980,322,322,322,0
3981,111,111,111,0
3983,144,144,144,0
3985,132,132,132,0
3987,145,145,145,0
3989,144,144,144,0
3990,122,122,122,0
3992,132,132,132,0
3998,111,111,111,0
3999,143,143,143,0
4001,143,143,143,0
4004,132,132,132,0
4005,111,111,111,0
4006,144,144,144,0
4007,144,144,0,144
4007,154,0,154,-154
4008,145,145,0,145
4008,155,0,155,-155
4009,144,144,0,144
4009,154,0,154,-154
4011,144,144,144,0
4015,123,123,123,0
4020,145,145,0,145
4020,155,0,155,-155
4022,133,133,133,0
4023,122,122,122,0
4025,121,121,121,0
4028,222,222,222,0
4029,133,133,133,0
4030,122,122,122,0
4035,133,133,133,0
4041,121,121,121,0
4046,121,121,121,0
4048,144,144,144,0
4051,545,545,545,0
4052,111,111,111,0
4053,111,111,111,0
4056,122,122,122,0
4067,132,132,132,0
4070,121,121,121,0
4071,123,123,123,0
4078,123,123,123,0
4080,111,111,111,0
4081,123,123,123,0
4082,111,111,111,0
4092,144,144,0,144
4092,154,0,154,-154
4094,121,121,121,0
4101,121,121,121,0
4102,144,144,144,0
4103,123,123,123,0
4104,111,111,111,0
4105,111,111,111,0
4113,132,132,132,0
4114,155,155,155,0
4115,122,122,122,0
4125,123,123,123,0
4131,111,111,111,0
4137,111,111,111,0
4143,122,122,122,0
4144,111,111,111,0
4146,112,112,112,0
4147,144,144,144,0
4148,143,143,143,0
4149,155,155,155,0
4150,122,122,122,0
4151,145,145,145,0
4152,111,111,111,0
4156,145,145,145,0
4157,144,144,144,0
4158,132,132,132,0
4161,244,244,244,0
4163,121,121,121,0
4164,143,143,143,0
4169,233,233,233,0
4172,132,132,132,0
4174,132,132,132,0
4176,121,121,121,0
4177,132,132,132,0
4178,133,133,0,133
4178,143,0,143,-143
4185,132,132,132,0
4188,132,132,132,0
4189,144,144,144,0
4190,544,544,544,0
4191,133,133,133,0
4192,155,155,155,0
4193,144,144,144,0
4195,132,132,132,0
4197,122,122,122,0
4199,112,112,112,0
4202,145,145,0,145
4202,155,0,155,-155
4203,155,155,155,0
4205,144,144,144,0
4210,144,144,144,0
4211,154,154,154,0
4212,145,145,145,0
4213,112,112,112,0
4214,132,132,132,0
4219,544,544,544,0
4220,122,122,122,0
4224,121,121,121,0
4231,143,143,143,0
4232,132,132,132,0
4234,132,132,132,0
4235,133,133,133,0
4236,155,155,155,0
4250,111,111,111,0
4251,155,155,155,0
4252,232,232,232,0
4253,155,155,155,0
4257,144,144,144,0
4258,222,222,222,0
4261,432,432,432,0
4262,145,145,0,145
4262,155,0,155,-155
4263,132,132,132,0
4264,144,144,144,0
4266,144,144,144,0
4268,133,133,133,0
4269,312,312,312,0
4270,122,122,122,0
4271,121,121,121,0
4272,143,143,143,0
4273,155,155,155,0
4276,122,122,122,0
4278,111,111,111,0
4281,132,132,132,0
4283,155,155,155,0
4284,111,111,111,0
4289,144,144,144,0
4290,223,0,223,-223
4290,323,323,0,323
4294,144,144,144,0
4296,121,121,121,0
4298,112,112,112,0
4299,344,344,344,0
4302,122,122,122,0
4303,111,111,111,0
4304,333,333,0,333
4304,343,0,343,-343
4306,533,533,533,0
4307,133,133,133,0
4308,144,144,144,0
4309,155,155,155,0
4310,145,145,0,145
4310,155,0,155,-155
4311,122,122,122,0
4312,132,132,132,0
4317,134,134,134,0
4322,133,133,133,0
4326,133,133,0,133
4326,143,0,143,-143
4328,133,133,133,0
4329,122,122,122,0
4332,144,144,144,0
4335,155,155,155,0
4336,155,155,155,0
4337,155,155,155,0
4339,122,122,122,0
4342,133,133,133,0
4343,155,155,155,0
4347,143,143,143,0
4349,155,155,155,0
4350,223,223,223,0
4351,222,222,222,0
4353,133,133,133,0
4354,143,143,143,0
4355,344,344,344,0
4358,112,112,112,0
4359,133,133,133,0
4360,132,132,132,0
4362,111,111,111,0
4364,123,123,123,0
4365,133,133,133,0
4367,144,144,144,0
4369,144,144,144,0
4371,111,111,111,0
4372,132,132,132,0
4374,111,111,111,0
4376,344,344,344,0
4377,145,145,0,145
4377,155,0,155,-155
4378,355,355,355,0
4382,132,132,132,0
4387,111,111,111,0
4388,312,312,312,0
4393,143,143,143,0
4395,132,132,132,0
4401,145,145,145,0
4402,123,123,123,0
4406,443,443,443,0
4407,145,145,145,0
4408,111,111,111,0
4410,243,243,243,0
4415,132,132,132,0
4420,543,543,543,0
4422,144,144,144,0
4423,122,122,122,0
4425,132,132,132,0
4426,233,233,233,0
4427,121,121,121,0
4429,133,133,133,0
4431,132,132,132,0
4432,111,111,111,0
4436,111,111,111,0
4441,155,155,155,0
4443,132,132,132,0
4445,455,455,455,0
4446,111,111,111,0
4450,145,145,0,145
4450,155,0,155,-155
4451,132,132,132,0
4454,122,122,122,0
4459,111,111,111,0
4462,132,132,132,0
4463,144,144,144,0
4467,122,122,122,0
4469,122,122,122,0
4471,132,132,132,0
4472,345,345,345,0
4475,144,144,144,0
4477,121,121,121,0
4478,155,155,155,0
4479,144,144,144,0
4480,144,144,144,0
4482,155,155,155,0
4483,522,522,522,0
4484,122,122,122,0
4489,111,111,111,0
4490,155,155,155,0
4492,121,121,121,0
4495,144,144,0,144
4495,154,0,154,-154
4496,143,143,143,0
4497,144,144,144,0
4500,144,144,0,144
4500,154,0,154,-154
4504,132,132,132,0
4507,143,143,143,0
4508,132,132,132,0
4509,122,122,122,0
4510,144,144,144,0
4511,111,111,111,0
4512,155,155,155,0
4513,144,144,144,0
4514,243,243,243,0
4515,132,132,132,0
4518,155,155,155,0
4519,155,155,155,0
4521,143,143,143,0
4522,154,154,154,0
4527,251,251,251,0
4528,144,144,144,0
4534,132,132,132,0
4536,134,134,134,0
4537,122,122,122,0
4541,144,144,144,0
4542,145,145,145,0
4544,144,144,144,0
4546,122,122,122,0
4547,123,123,123,0
4548,143,143,143,0
4549,133,133,0,133
4549,143,0,143,-143
4554,522,522,522,0
4556,133,133,133,0
4561,132,132,132,0
4563,222,222,222,0
4567,112,112,112,0
4569,144,144,144,0
4570,133,133,133,0
4572,133,133,133,0
4576,123,123,123,0
4578,344,344,344,0
4581,444,444,444,0
4583,155,155,155,0
4584,133,133,133,0
4585,122,122,122,0
4586,143,143,143,0
4588,111,111,111,0
4591,122,122,122,0
4597,144,144,144,0
4598,122,122,122,0
4599,112,112,112,0
4600,134,134,134,0
4609,155,155,155,0
4610,111,111,111,0
4611,133,133,0,133
4611,143,0,143,-143
4615,144,144,144,0
4616,133,133,133,0
4617,333,333,333,0
4618,133,133,133,0
4619,134,134,134,0
4621,145,145,0,145
4621,155,0,155,-155
4622,333,333,0,333
4622,343,0,343,-343
4623,111,111,111,0
4624,132,132,132,0
4638,144,144,144,0
4640,344,344,344,0
4642,133,133,133,0
4646,144,144,144,0
4649,113,113,113,0
4653,243,243,243,0
4657,111,111,111,0
4659,145,145,0,145
4659,155,0,155,-155
4661,133,133,133,0
4667,144,144,144,0
4668,132,132,132,0
4673,111,111,111,0
4675,122,122,122,0
4685,322,322,322,0
4687,155,155,155,0
4690,244,244,244,0
4694,132,132,132,0
4695,121,121,121,0
4698,143,143,143,0
4699,144,144,0,144
4699,154,0,154,-154
4700,132,132,132,0
4710,121,121,121,0
4712,121,121,121,0
4713,132,132,132,0
4715,143,143,143,0
4717,133,133,133,0
4723,132,132,132,0
4731,433,433,433,0
4732,111,111,111,0
4733,144,144,144,0
4735,111,111,111,0
4736,122,122,122,0
4739,134,134,134,0
4742,144,144,144,0
4747,111,111,111,0
4753,143,143,143,0
4755,113,113,113,0
4758,132,132,132,0
4761,133,133,133,0
4764,111,111,111,0
4766,212,212,212,0
4768,132,132,132,0
4771,155,155,155,0
4774,122,122,122,0
4777,132,132,132,0
4778,143,143,143,0
4782,144,144,144,0
4784,455,455,455,0
4785,145,145,145,0
4786,132,132,132,0
4788,122,122,122,0
4789,143,143,143,0
4790,133,133,133,0
4793,143,143,143,0
4794,333,333,333,0
4797,111,111,111,0
4798,222,222,222,0
4799,355,355,355,0
4801,143,143,143,0
4803,111,111,111,0
4804,132,132,132,0
4810,111,111,111,0
4812,133,133,133,0
4813,133,133,133,0
4815,343,343,343,0
4816,111,111,111,0
4817,123,123,123,0
4818,145,145,0,145
4818,155,0,155,-155
4819,111,111,111,0
4822,122,122,122,0
4826,133,133,133,0
4829,155,155,155,0
4831,112,112,112,0
4833,122,122,122,0
4836,134,134,134,0
4838,333,333,333,0
4839,143,143,143,0
4841,112,112,112,0
4842,122,122,122,0
4844,143,143,143,0
4845,143,143,143,0
4846,433,433,433,0
4847,111,111,111,0
4852,144,144,144,0
4857,122,122,122,0
4859,122,122,122,0
4860,323,323,323,0
4861,111,111,111,0
4864,344,344,344,0
4865,144,144,0,144
4865,154,0,154,-154
4867,323,323,323,0
4870,143,143,143,0
4875,122,122,122,0
4876,133,133,133,0
4877,122,122,122,0
4878,322,322,322,0
4881,533,533,533,0
4885,244,244,244,0
4887,133,133,0,133
4887,143,0,143,-143
4889,121,121,121,0
4892,155,155,155,0
4895,111,111,111,0
4898,111,111,111,0
4901,133,133,133,0
4905,333,333,333,0
4907,133,133,133,0
4908,121,121,121,0
4910,111,111,111,0
4911,133,133,133,0
4912,143,143,143,0
4913,121,121,121,0
4914,155,155,155,0
4916,144,144,0,144
4916,154,0,154,-154
4917,133,133,133,0
4918,111,111,111,0
4919,133,133,133,0
4920,422,422,422,0
4922,144,144,144,0
4926,145,145,0,145
4926,155,0,155,-155
4928,523,523,523,0
4932,133,133,133,0
4933,155,155,155,0
4940,132,132,132,0
4943,534,534,534,0
4945,122,122,122,0
4946,144,144,0,144
4946,154,0,154,-154
4948,443,443,443,0
4953,134,134,134,0
4956,143,143,143,0
4957,144,144,144,0
4962,155,155,155,0
4975,143,143,143,0
4977,132,132,132,0
4980,133,133,133,0
4981,133,133,133,0
4985,121,121,121,0
4986,133,133,133,0
4996,155,155,155,0
4999,155,155,155,0
5000,143,143,143,0
5002,144,144,144,0
5004,555,555,555,0
5006,321,321,321,0
5007,155,155,155,0
5009,122,122,122,0
5011,434,434,434,0
5014,145,145,0,145
5014,155,0,155,-155
5018,122,122,122,0
5019,122,122,122,0
5023,321,321,0,321
5024,545,545,0,545
5024,555,0,555,-555
